First_junc_name,err_dist,Second_junction,,,
KXF,,,,,
RDN,,,,,
BAPR,,,,,
DRO,,,,,
NHX,,,,,
PTI,,,,,
GWA,,,,,
GRAK,,,,,
SWRT,,,,,
BHK,,,,,
KSJ,,,,,
 , , ,,,
KSJ,1.855541796,MTJ,,,
KSJ,,,,,
MHA,,,,,
AUL,,,,,
SKA,,,,,
BTRO,,,,,
RKN,,,,,
HTJ,,,,,
MEU,,,,,
HTC,,,,,
MSN,,,,,
SYZ,,,,,
RAYA,,,,,
MRT,,,,,
MTJ,,,,,
 , , ,,,
MTJ,5.192633624,RKM,,,
MTJ,,,,,
BAD,,,,,
FAR,,,,,
DDDM,,,,,
KXM,,,,,
RNKA,,,,,
BFP,,,,,
RKM,,,,,
 , , ,,,
RKM,0,AGC,,,
RKM,,,,,
AGC,,,,,
 , , ,,,
BARH,0,ACU,,,
BARH,,,,,
ACU,,,,,
 , , ,,,
SIR,1.373827469,NMDA,,,
SIR,,,,,
FGSB,,,,,
BSPN,,,,,
NGWN,,,,,
NMDA,,,,,
 , , ,,,
NMDA,0,MRND,,,
NMDA,,,,,
MRND,,,,,
 , , ,,,
BSB,0,MUV,,,
BSB,,,,,
MUV,,,,,
 , , ,,,
MUV,6.112506824,PRRB,,,
MUV,,,,,
DLWS,,,,,
BHLP,,,,,
HDT,,,,,
RTB,,,,,
BRWH,,,,,
NTU,,,,,
KWH,,,,,
KFK,,,,,
MBS,,,,,
AHM,,,,,
ALMW,,,,,
GYN,,,,,
SJGH,,,,,
JGG,,,,,
ATRR,,,,,
BYH,,,,,
HDK,,,,,
SDC,,,,,
RTR,,,,,
JI,,,,,
DRGJ,,,,,
PRRB,,,,,
 , , ,,,
GRP,0,BWN,,,
GRP,,,,,
BWN,,,,,
 , , ,,,
RQJ,2.778251452,HDB,,,
RQJ,,,,,
MOP,,,,,
JPG,,,,,
KDX,,,,,
MDG,,,,,
NPKRP,,,,,
KSBI,,,,,
HDB,,,,,
 , , ,,,
NBQ,5.293972319,DDNI,,,
NBQ,,,,,
MZQ,,,,,
AYU,,,,,
KRBR,,,,,
JPZ,,,,,
PNVT,,,,,
GLPT,,,,,
KRNI,,,,,
DDNI,,,,,
 , , ,,,
DDNI,6.389619508,KYQ,,,
DDNI,,,,,
AMGA,,,,,
RGJI,,,,,
DPRA,,,,,
SNCA,,,,,
BOKO,,,,,
BMGN,,,,,
CGON,,,,,
MRZA,,,,,
AZA,,,,,
KYQ,,,,,
 , , ,,,
LKR,4.734067171,TIA,,,
LKR,,,,,
KRTR,,,,,
GSDH,,,,,
KCYN,,,,,
SRY,,,,,
AHMP,,,,,
EKH,,,,,
SHK,,,,,
KSMB,,,,,
DGNH,,,,,
KSC,,,,,
BFX,,,,,
SONW,,,,,
WRS,,,,,
BBE,,,,,
XSAD,,,,,
NWD,,,,,
CTHT,,,,,
GBHA,,,,,
TIA,,,,,
 , , ,,,
TIA,0.268076947,MPO,,,
TIA,,,,,
MZW,,,,,
JMN,,,,,
PAHB,,,,,
WZJ,,,,,
KLNA,,,,,
KRJR,,,,,
PMI,,,,,
MPO,,,,,
 , , ,,,
BSB,0,XX-BSBC,,,
BSB,,,,,
XX-BSBC,,,,,
 , , ,,,
XX-BSBC,4.63030314,JNH,,,
XX-BSBC,,,,,
LOT,,,,,
CHH,,,,,
SWPR,,,,,
KEH,,,,,
PRF,,,,,
BOY,,,,,
MOF,,,,,
SAW,,,,,
SQN,,,,,
JNH,,,,,
 , , ,,,
JNH,3.030788168,PBH,,,
JNH,,,,,
NBP,,,,,
BSE,,,,,
SWS,,,,,
GRX,,,,,
DND,,,,,
PHV,,,,,
PBH,,,,,
 , , ,,,
RBL,1.952389757,UTR,,,
RBL,,,,,
GANG,,,,,
HCP,,,,,
KVG,,,,,
BCN,,,,,
SAGR,,,,,
NHN,,,,,
KKAH,,,,,
MLJ,,,,,
UTR,,,,,
 , , ,,,
BKN,0,LGH,,,
BKN,,,,,
LGH,,,,,
 , , ,,,
LGH,9.72167582,PLCJ,,,
LGH,,,,,
XX-LGHC,,,,,
NAL,,,,,
DBK,,,,,
GJN,,,,,
CHNH,,,,,
KLYT,,,,,
DTRD,,,,,
NKRA,,,,,
SIRD,,,,,
BAF,,,,,
MAAR,,,,,
YY-PLCC,,,,,
PLCJ,,,,,
 , , ,,,
PLCJ,2.18901718,YY-POKB,,,
PLCJ,,,,,
MBT,,,,,
MKHR,,,,,
RDRA,,,,,
YY-POKB,,,,,
 , , ,,,
YY-POKB,0,AQG,,,
YY-POKB,,,,,
AQG,,,,,
 , , ,,,
AQG,7.34263228,JSM,,,
AQG,,,,,
OCH,,,,,
SBLT,,,,,
JCH,,,,,
THM,,,,,
JSM,,,,,
 , , ,,,
YLSC,0,MYGD,,,
YLSC,,,,,
MYGD,,,,,
 , , ,,,
DDJ,2.028206635,NH,,,
DDJ,,,,,
BLH,,,,,
AGP,,,,,
SEP,,,,,
KDH,,,,,
TGH,,,,,
BP,,,,,
PTF,,,,,
IP,,,,,
SNR,,,,,
JGDL,,,,,
KNR,,,,,
ESDS,,,,,
NHYD,,,,,
NHS,,,,,
NH,,,,,
 , , ,,,
RGD,8.453160827,BKP,,,
RGD,,,,,
SDPH,,,,,
KHDH,,,,,
SILO,,,,,
MH,,,,,
NLD,,,,,
DPNR,,,,,
POE,,,,,
TNGI,,,,,
BEHS,,,,,
SOW,,,,,
DKR,,,,,
APP,,,,,
RRE,,,,,
IMBG,,,,,
WENA,,,,,
MUHI,,,,,
HRT,,,,,
EC31,,,,,
KRRH,,,,,
KRNN,,,,,
BKP,,,,,
 , , ,,,
JAB,0.211729245,RKM,,,
JAB,,,,,
AGA,,,,,
RKM,,,,,
 , , ,,,
BTSR,4.830133935,XX-AWRO,,,
BTSR,,,,,
MROA,,,,,
RAKD,,,,,
GDO,,,,,
BEHJ,,,,,
DEEG,,,,,
BEDM,,,,,
BARS,,,,,
BINR,,,,,
JREA,,,,,
GVH,,,,,
JBS,,,,,
RAH,,,,,
OTD,,,,,
GZKA,,,,,
XX-AWRC,,,,,
XX-AWRO,,,,,
 , , ,,,
BSL,2.144287028,BSCN,,,
BSL,,,,,
BSLX,,,,,
BSGS,,,,,
BSCN,,,,,
 , , ,,,
KGG,2.904198263,SPJ,,,
KGG,,,,,
OLP,,,,,
PRGA,,,,,
IMLI,,,,,
SLNA,,,,,
SOPR,,,,,
DSKG,,,,,
SSRH,,,,,
HPO,,,,,
BAPN,,,,,
NWC,,,,,
MABB,,,,,
ROA,,,,,
NRN,,,,,
ARG,,,,,
BGDS,,,,,
SPJ,,,,,
 , , ,,,
G,2.053653585,TMR,,,
G,,,,,
GJ,,,,,
KWN,,,,,
TRO,,,,,
MNU,,,,,
TMR,,,,,
 , , ,,,
TMR,3.79480912,KNHN,,,
TMR,,,,,
KOKA,,,,,
BRD,,,,,
KHAT,,,,,
RRL,,,,,
TAR,,,,,
CHCR,,,,,
SAL,,,,,
KNHN,,,,,
 , , ,,,
KNHN,0.514686706,ITR,,,
KNHN,,,,,
KP,,,,,
KAV,,,,,
ITR,,,,,
 , , ,,,
ITR,0.65910801,NGP,,,
ITR,,,,,
XX-NGPC,,,,,
NGP,,,,,
 , , ,,,
PTNR,0,DBSI,,,
PTNR,,,,,
DBSI,,,,,
 , , ,,,
DBSI,0.144006409,DKZ,,,
DBSI,,,,,
VVKP,,,,,
DKZ,,,,,
 , , ,,,
DKZ,0,XX-DKZO,,,
DKZ,,,,,
XX-DKZO,,,,,
 , , ,,,
XX-DKZO,0,DLI,,,
XX-DKZO,,,,,
DLI,,,,,
 , , ,,,
LKO,0,MKG,,,
LKO,,,,,
MKG,,,,,
 , , ,,,
PNKD,0.001583865,BPU,,,
PNKD,,,,,
PNK,,,,,
BPU,,,,,
 , , ,,,
WAIR,0,DKDE,,,
WAIR,,,,,
DKDE,,,,,
 , , ,,,
DBRT,0,DBRG(N),,,
DBRT,,,,,
DBRG(N),,,,,
 , , ,,,
DBRG(N),0,CKW,,,
DBRG(N),,,,,
CKW,,,,,
 , , ,,,
CKW,1.029848426,TSKG,,,
CKW,,,,,
LHL,,,,,
DKM,,,,,
CHB,,,,,
PNT,,,,,
NTSK,,,,,
TSKG,,,,,
 , , ,,,
TSKG,9.805532952,SLGR,,,
TSKG,,,,,
SPGN,,,,,
CGF,,,,,
BDT,,,,,
DJG,,,,,
NHK,,,,,
BTZ,,,,,
NAM,,,,,
BFD,,,,,
BRNR,,,,,
SPK,,,,,
LPTA,,,,,
BOJ,,,,,
SFR,,,,,
LXA,,,,,
MUGN,,,,,
SLGR,,,,,
 , , ,,,
SLGR,1.235942313,MXN,,,
SLGR,,,,,
NZR,,,,,
MZA,,,,,
NMT,,,,,
AGI,,,,,
SLX,,,,,
LH,,,,,
NCH,,,,,
MEG,,,,,
MXN,,,,,
 , , ,,,
MXN,2.071860467,FKG,,,
MXN,,,,,
KQY,,,,,
TTB,,,,,
CFG,,,,,
KXL,,,,,
FKG,,,,,
 , , ,,,
FKG,0.732073097,DMV,,,
FKG,,,,,
OTN,,,,,
JMI,,,,,
BHGN,,,,,
BXP,,,,,
SZR,,,,,
NJN,,,,,
CJA,,,,,
BXJ,,,,,
KHKT,,,,,
DMV,,,,,
 , , ,,,
DMV,0.061590918,RXRX,,,
DMV,,,,,
DMFS,,,,,
RXRX,,,,,
 , , ,,,
RXRX,2.174133793,LMG,,,
RXRX,,,,,
RXR,,,,,
DSR,,,,,
DLDE,,,,,
DPU,,,,,
NLN,,,,,
LCT,,,,,
BRLF,,,,,
LMG,,,,,
 , , ,,,
LMG,0,PKB,,,
LMG,,,,,
PKB,,,,,
 , , ,,,
PKB,3.707666703,CPK,,,
PKB,,,,,
LKG,,,,,
HWX,,,,,
LKA,,,,,
DHRY,,,,,
HJI,,,,,
JGJN,,,,,
JMK,,,,,
KWM,,,,,
LPN,,,,,
CPK,,,,,
 , , ,,,
CPK,3.743873902,KYQ,,,
CPK,,,,,
TGE,,,,,
DML,,,,,
SNBR,,,,,
AJRE,,,,,
JID,,,,,
BRHU,,,,,
KKET,,,,,
TTLA,,,,,
XX-TTLX,,,,,
DGU,,,,,
PNB,,,,,
TKC,,,,,
PHI,,,,,
NNGE,,,,,
NMY,,,,,
NGC,,,,,
GHY,,,,,
KYQ,,,,,
 , , ,,,
KYQ,2.562584731,RNY,,,
KYQ,,,,,
AGT,,,,,
CGS,,,,,
BIZ,,,,,
KDKN,,,,,
RNY,,,,,
 , , ,,,
RNY,2.462135637,NBQ,,,
RNY,,,,,
GOE,,,,,
NLV,,,,,
KTCH,,,,,
TIHU,,,,,
NSRH,,,,,
PBL,,,,,
SPQ,,,,,
GSA,,,,,
BPRD,,,,,
SBE,,,,,
PTLD,,,,,
BJF,,,,,
CPQ,,,,,
BNGN,,,,,
NBQ,,,,,
 , , ,,,
SMTA,3.547870966,NCB,,,
SMTA,,,,,
NOQ,,,,,
NBS,,,,,
NCB,,,,,
 , , ,,,
NCB,5.833727832,YLSC,,,
NCB,,,,,
PQZ,,,,,
SJRR,,,,,
GDX,,,,,
GUZ,,,,,
FLK,,,,,
SXX,,,,,
KLGR,,,,,
DQG,,,,,
ATM,,,,,
BYXA,,,,,
NMX,,,,,
NQH,,,,,
YLSC,,,,,
 , , ,,,
YLSC,0.331246815,RQJ,,,
YLSC,,,,,
JPE,,,,,
RQJ,,,,,
 , , ,,,
RQJ,0.387257361,NJP,,,
RQJ,,,,,
BLK,,,,,
ABFC,,,,,
NJP,,,,,
 , , ,,,
SEE,0,PHLG,,,
SEE,,,,,
PHLG,,,,,
 , , ,,,
PHLG,0.758202289,PPTA,,,
PHLG,,,,,
DGBH,,,,,
PPTA,,,,,
 , , ,,,
PPTA,0,DNR,,,
PPTA,,,,,
DNR,,,,,
 , , ,,,
SFG,0,ALD,,,
SFG,,,,,
ALD,,,,,
 , , ,,,
TVC,25.83932261,KYJ,,,
TVC,,,,,
TVP,,,,,
KCVL,,,,,
VELI,,,,,
KZK,,,,,
KXP,,,,,
MQU,,,,,
PGZ,,,,,
CRY,,,,,
KVU,,,,,
AMY,,,,,
VAK,,,,,
EVA,,,,,
KFI,,,,,
PVU,,,,,
MYY,,,,,
IRP,,,,,
QLN,,,,,
PRND,,,,,
MQO,,,,,
STKT,,,,,
KPY,,,,,
OCR,,,,,
KYJ,,,,,
 , , ,,,
JYG,2.39741674,SKI,,,
JYG,,,,,
KRHA,,,,,
KJI,,,,,
LLPR,,,,,
RJA,,,,,
MGPI,,,,,
MBI,,,,,
SPRN,,,,,
PDW,,,,,
UGNA,,,,,
SKI,,,,,
 , , ,,,
SKI,0.908143944,DBG,,,
SKI,,,,,
SSNS,,,,,
TRS,,,,,
BJIH,,,,,
KKHT,,,,,
DBG,,,,,
 , , ,,,
DBG,1.908047773,SPJ,,,
DBG,,,,,
LSI,,,,,
TLWA,,,,,
HYT,,,,,
RBZ,,,,,
KSP,,,,,
MKPR,,,,,
SPJ,,,,,
 , , ,,,
BJU,0,YY-BJUC,,,
BJU,,,,,
YY-BJUC,,,,,
 , , ,,,
YY-BJUC,0.663604108,RJO,,,
YY-BJUC,,,,,
GHX,,,,,
SAE,,,,,
DKGS,,,,,
BTSS,,,,,
BTPH,,,,,
RJO,,,,,
 , , ,,,
RJO,0.000104451,HTZU,,,
RJO,,,,,
HTZ1,,,,,
HTZU,,,,,
 , , ,,,
HTZU,0,TALL,,,
HTZU,,,,,
TALL,,,,,
 , , ,,,
HLZ,5.16642247,TMZJ,,,
HLZ,,,,,
BAAR,,,,,
HDCG,,,,,
SLPR,,,,,
DZKT,,,,,
DZK,,,,,
BYSA,,,,,
BRDB,,,,,
MSDL,,,,,
SSPH,,,,,
KSBP,,,,,
TMZJ,,,,,
 , , ,,,
TMZJ,1.948400882,XX-PKUC,,,
TMZJ,,,,,
TMZ,,,,,
SMTG,,,,,
RGA,,,,,
RGX,,,,,
XX-PKUC,,,,,
 , , ,,,
XX-PKUC,0,PKU,,,
XX-PKUC,,,,,
PKU,,,,,
 , , ,,,
GMH,0.907383145,KND,,,
GMH,,,,,
BIRP,,,,,
KND,,,,,
 , , ,,,
KND,0.871903222,CNI,,,
KND,,,,,
KZU,,,,,
MIK,,,,,
CNI,,,,,
 , , ,,,
CNI,2.144455099,PRR,,,
CNI,,,,,
NIM,,,,,
BRMD,,,,,
BBM,,,,,
URMA,,,,,
KTD,,,,,
TAO,,,,,
PRR,,,,,
 , , ,,,
PRR,0.698088246,ANR,,,
PRR,,,,,
CHRA,,,,,
KSU,,,,,
BGA,,,,,
ANR,,,,,
 , , ,,,
ANR,0,RUI,,,
ANR,,,,,
RUI,,,,,
 , , ,,,
NZM,0,OKAC,,,
NZM,,,,,
OKAC,,,,,
 , , ,,,
OKAC,0.985974581,TKDC,,,
OKAC,,,,,
OKA,,,,,
TKEC,,,,,
TKD,,,,,
TKDC,,,,,
 , , ,,,
TKDC,0,FDB,,,
TKDC,,,,,
FDB,,,,,
 , , ,,,
FDB,6.613258683,BTSR,,,
FDB,,,,,
FDN,,,,,
BVH,,,,,
PYLA,,,,,
AST,,,,,
PWL,,,,,
RDE,,,,,
SHLK,,,,,
BNCR,,,,,
HDL,,,,,
KSV,,,,,
CHJ,,,,,
AJH,,,,,
VRBD,,,,,
BTSR,,,,,
 , , ,,,
BTSR,0,MTJ,,,
BTSR,,,,,
MTJ,,,,,
 , , ,,,
AGC,0,BHA,,,
AGC,,,,,
BHA,,,,,
 , , ,,,
BHA,10.06455703,BLNR,,,
BHA,,,,,
JJ,,,,,
MIA,,,,,
DHO,,,,,
GHER,,,,,
HET,,,,,
SIKD,,,,,
MRA,,,,,
SANK,,,,,
NUB,,,,,
BAO,,,,,
RRU,,,,,
BLNR,,,,,
 , , ,,,
BLNR,0,GWL,,,
BLNR,,,,,
GWL,,,,,
 , , ,,,
MURI,4.435377041,BRKA,,,
MURI,,,,,
BLNG,,,,,
SND,,,,,
HRBR,,,,,
GRE,,,,,
BRKP,,,,,
MAEL,,,,,
RMT,,,,,
BRKA,,,,,
 , , ,,,
BRKA,2.602062046,TORI,,,
BRKA,,,,,
BKLC,,,,,
BHKD,,,,,
PTRU,,,,,
TKS,,,,,
CHPA,,,,,
HNDR,,,,,
KOLE,,,,,
RAY,,,,,
KLRE,,,,,
MGME,,,,,
NVA,,,,,
MMLN,,,,,
TORI,,,,,
 , , ,,,
TORI,9.841270338,GHD,,,
TORI,,,,,
CTQ,,,,,
RCGT,,,,,
DEMU,,,,,
LTHR,,,,,
BFQ,,,,,
KMND,,,,,
HHG,,,,,
CPDR,,,,,
BRWD,,,,,
MAZ,,,,,
KCKI,,,,,
CNF,,,,,
DTO,,,,,
KFT,,,,,
RHR,,,,,
LBT,,,,,
TRZ,,,,,
GHD,,,,,
 , , ,,,
GHD,5.865511245,SEB,,,
GHD,,,,,
SQS,,,,,
KRTA,,,,,
URD,,,,,
SZF,,,,,
MDJ,,,,,
KVQ,,,,,
HDN,,,,,
JPL,,,,,
KYF,,,,,
NBG,,,,,
BSYA,,,,,
ANH,,,,,
BCJ,,,,,
SEB,,,,,
 , , ,,,
BTI,1.625770932,ABS,,,
BTI,,,,,
BWX,,,,,
BHX,,,,,
KRSH,,,,,
DQV,,,,,
GDB,,,,,
FSR,,,,,
MOT,,,,,
QBW,,,,,
PKK,,,,,
BFE,,,,,
ABS,,,,,
 , , ,,,
ABS,10.41165799,SGNR,,,
ABS,,,,,
KLWL,,,,,
PJK,,,,,
BKWA,,,,,
KTPK,,,,,
HMK,,,,,
ORKI,,,,,
FTH,,,,,
KTLN,,,,,
MOPR,,,,,
SGNR,,,,,
 , , ,,,
SOG,9.927775951,LGH,,,
SOG,,,,,
PPRN,,,,,
BDWL,,,,,
XX-BDWO,,,,,
RJS,,,,,
AS,,,,,
MHJ,,,,,
MLC,,,,,
NTZ,,,,,
LKS,,,,,
DLC,,,,,
DHRR,,,,,
BMNL,,,,,
JDL,,,,,
JMS,,,,,
KNSR,,,,,
XX-LGHB,,,,,
LGH,,,,,
 , , ,,,
LGH,0,BKN,,,
LGH,,,,,
BKN,,,,,
 , , ,,,
JSM,7.34263228,AQG,,,
JSM,,,,,
THM,,,,,
JCH,,,,,
SBLT,,,,,
OCH,,,,,
AQG,,,,,
 , , ,,,
AQG,0,YY-POKB,,,
AQG,,,,,
YY-POKB,,,,,
 , , ,,,
YY-POKB,2.18901718,PLCJ,,,
YY-POKB,,,,,
RDRA,,,,,
MKHR,,,,,
MBT,,,,,
PLCJ,,,,,
 , , ,,,
PLCJ,9.72167582,LGH,,,
PLCJ,,,,,
YY-PLCC,,,,,
MAAR,,,,,
BAF,,,,,
SIRD,,,,,
NKRA,,,,,
DTRD,,,,,
KLYT,,,,,
CHNH,,,,,
GJN,,,,,
DBK,,,,,
NAL,,,,,
XX-LGHC,,,,,
LGH,,,,,
 , , ,,,
BKN,3.932311607,XX-MTDB,,,
BKN,,,,,
UMS,,,,,
PAE,,,,,
DSO,,,,,
SPO,,,,,
NOK,,,,,
CLO,,,,,
SBLJ,,,,,
ALAI,,,,,
BWS,,,,,
NGO,,,,,
MDW,,,,,
KJW,,,,,
DSL,,,,,
MCPE,,,,,
XX-MTDB,,,,,
 , , ,,,
XX-MTDB,0,MTD,,,
XX-MTDB,,,,,
MTD,,,,,
 , , ,,,
DNA,1.045461311,MKN,,,
DNA,,,,,
GCH,,,,,
BSRL,,,,,
BOW,,,,,
MKN,,,,,
 , , ,,,
MKN,6.534288494,FL,,,
MKN,,,,,
KMNC,,,,,
THMR,,,,,
NYK,,,,,
NAC,,,,,
GVMR,,,,,
GA,,,,,
SBR,,,,,
FL,,,,,
 , , ,,,
ON,12.21139455,BLM,,,
ON,,,,,
PTYR,,,,,
MKHI,,,,,
METR,,,,,
BRDV,,,,,
SFPR,,,,,
UGU,,,,,
FTC,,,,,
BGMU,,,,,
GJMB,,,,,
MLW,,,,,
FRH,,,,,
MAH,,,,,
GNTR,,,,,
ATKS,,,,,
GSGJ,,,,,
BLM,,,,,
 , , ,,,
HAPA,22.76723748,XX-WKRB,,,
HAPA,,,,,
ALB,,,,,
WTJ,,,,,
JALD,,,,,
HM,,,,,
CX,,,,,
PDH,,,,,
KHDI,,,,,
RGSR,,,,,
RJT,,,,,
BLWR,,,,,
KHC,,,,,
KNKT,,,,,
SDD,,,,,
AXA,,,,,
WKRC,,,,,
XX-WKRB,,,,,
 , , ,,,
JAM,26.31905497,XX-WKRB,,,
JAM,,,,,
HAPA,,,,,
ALB,,,,,
WTJ,,,,,
JALD,,,,,
HM,,,,,
CX,,,,,
PDH,,,,,
KHDI,,,,,
RGSR,,,,,
RJT,,,,,
BLWR,,,,,
KHC,,,,,
KNKT,,,,,
SDD,,,,,
AXA,,,,,
WKRC,,,,,
XX-WKRB,,,,,
 , , ,,,
JU,0,BGKT,,,
JU,,,,,
BGKT,,,,,
 , , ,,,
JBN,4.644534139,PRNA,,,
JBN,,,,,
BTF,,,,,
FBG,,,,,
DLZ,,,,,
GPE,,,,,
SMH,,,,,
HOD,,,,,
ARR,,,,,
ARQ,,,,,
KSY,,,,,
SATR,,,,,
JAG,,,,,
GBN,,,,,
KUB,,,,,
PRNA,,,,,
 , , ,,,
PRNA,1.022449529,KIR,,,
PRNA,,,,,
RNX,,,,,
RWA,,,,,
DLF,,,,,
KIRO,,,,,
KIR,,,,,
 , , ,,,
NYN,0,ACOI,,,
NYN,,,,,
ACOI,,,,,
 , , ,,,
BOE,1.762896803,RDP,,,
BOE,,,,,
DHNA,,,,,
KAU,,,,,
JTK,,,,,
RGJ,,,,,
BMGR,,,,,
BJY,,,,,
KAJ,,,,,
DLX,,,,,
RDP,,,,,
 , , ,,,
LUNI,2.242847528,SMR,,,
LUNI,,,,,
SUT,,,,,
DUK,,,,,
DOR,,,,,
MNKB,,,,,
AJIT,,,,,
SMR,,,,,
 , , ,,,
SMR,7.586513939,BLDI,,,
SMR,,,,,
BMSN,,,,,
RHI,,,,,
MKSR,,,,,
BAWA,,,,,
BISH,,,,,
JOR,,,,,
JNX,,,,,
MBGA,,,,,
BK,,,,,
MON,,,,,
BIPR,,,,,
LDM,,,,,
MBNL,,,,,
KOF,,,,,
MBW,,,,,
RNV,,,,,
MSQ,,,,,
DGQ,,,,,
JARI,,,,,
DQN,,,,,
RXN,,,,,
JNZ,,,,,
BLDI,,,,,
 , , ,,,
BLDI,3.420137304,PNU,,,
BLDI,,,,,
LW,,,,,
DISA,,,,,
RSNA,,,,,
CDS,,,,,
CDQ,,,,,
PNU,,,,,
 , , ,,,
XX-MTDB,0,XX-MTDC,,,
XX-MTDB,,,,,
XX-MTDC,,,,,
 , , ,,,
GHY,6.393065939,DDNI,,,
GHY,,,,,
KYQ,,,,,
AZA,,,,,
MRZA,,,,,
CGON,,,,,
BMGN,,,,,
BOKO,,,,,
SNCA,,,,,
DPRA,,,,,
RGJI,,,,,
AMGA,,,,,
DDNI,,,,,
 , , ,,,
VPY,0,KOK,,,
VPY,,,,,
KOK,,,,,
 , , ,,,
KYJ,11.12583324,ERSD,,,
KYJ,,,,,
MVLK,,,,,
CYN,,,,,
CNGR,,,,,
TRVL,,,,,
CGY,,,,,
CGV,,,,,
KTYM,,,,,
KFQ,,,,,
ETM,,,,,
KRPP,,,,,
KDTY,,,,,
VARD,,,,,
PVRD,,,,,
KPTM,,,,,
MNTT,,,,,
KFE,,,,,
TRTR,,,,,
ERSD,,,,,
 , , ,,,
ERSD,0,ERSC,,,
ERSD,,,,,
ERSC,,,,,
 , , ,,,
SRRB,0,SRRA,,,
SRRB,,,,,
SRRA,,,,,
 , , ,,,
SRRA,1.258233325,PGT,,,
SRRA,,,,,
BPZA,,,,,
MNUR,,,,,
OTP,,,,,
PLPM,,,,,
LDY,,,,,
MNY,,,,,
PLL,,,,,
PGT,,,,,
 , , ,,,
PGT,3.570465812,PTJ,,,
PGT,,,,,
KTKU,,,,,
KJKD,,,,,
CLMD,,,,,
WRA,,,,,
ETMD,,,,,
MDKI,,,,,
PTJ,,,,,
 , , ,,,
PTJ,0.253198442,CBF,,,
PTJ,,,,,
CBE,,,,,
CBF,,,,,
 , , ,,,
CBF,1.047834353,IGU,,,
CBF,,,,,
PLMD,,,,,
SHI,,,,,
IGU,,,,,
 , , ,,,
IGU,2.264749922,ED,,,
IGU,,,,,
SUU,,,,,
SNO,,,,,
VNJ,,,,,
TUP,,,,,
KUY,,,,,
UKL,,,,,
VZ,,,,,
IGR,,,,,
PY,,,,,
TPM,,,,,
ED-DLS,,,,,
ED,,,,,
 , , ,,,
ED,1.450461015,SA,,,
ED,,,,,
CV,,,,,
ANU,,,,,
SGE,,,,,
MVPM,,,,,
DC,,,,,
DVBH,,,,,
VRPD,,,,,
NEA,,,,,
SA,,,,,
 , , ,,,
LMG,1.808000365,MYD,,,
LMG,,,,,
LMGS,,,,,
MYD,,,,,
 , , ,,,
BPB,1.703812116,KTX,,,
BPB,,,,,
BPG,,,,,
PNGM,,,,,
KTX,,,,,
 , , ,,,
KTX,1.58599595,ARCL,,,
KTX,,,,,
SCA,,,,,
SXO,,,,,
ARCL,,,,,
 , , ,,,
ARCL,0,SCL,,,
ARCL,,,,,
SCL,,,,,
 , , ,,,
ASH,0,BKHA,,,
ASH,,,,,
BKHA,,,,,
 , , ,,,
BDC,9.693636945,KWAE,,,
BDC,,,,,
BSAE,,,,,
IPRA,,,,,
TBAE,,,,,
KJU,,,,,
DMLE,,,,,
KMAE,,,,,
JIT,,,,,
BGAE,,,,,
SOAE,,,,,
BHLA,,,,,
GPAE,,,,,
ABKA,,,,,
BGRA,,,,,
DTAE,,,,,
NDIM,,,,,
SMAE,,,,,
KLNT,,,,,
NDAE,,,,,
VSPR,,,,,
BFZ,,,,,
PSAE,,,,,
MTFA,,,,,
LKX,,,,,
BQY,,,,,
PTAE,,,,,
AGAE,,,,,
SHBA,,,,,
DHAE,,,,,
KWAE,,,,,
 , , ,,,
KWAE,0,NBKH,,,
KWAE,,,,,
NBKH,,,,,
 , , ,,,
NBKH,1.70356727,AJLE,,,
NBKH,,,,,
SHBL,,,,,
GGLE,,,,,
JHBN,,,,,
SALE,,,,,
MHTR,,,,,
TYAE,,,,,
MIAN,,,,,
BZLE,,,,,
KZPE,,,,,
CWLE,,,,,
KTLR,,,,,
KNSN,,,,,
JVT,,,,,
KGLE,,,,,
NLSF,,,,,
LCAE,,,,,
DHPD,,,,,
AZ,,,,,
ACLE,,,,,
AJLE,,,,,
 , , ,,,
AJLE,3.379448494,NFKB,,,
AJLE,,,,,
PRDG,,,,,
MPLR,,,,,
MPLE,,,,,
NWMS,,,,,
MGLE,,,,,
PSPM,,,,,
GALE,,,,,
JRLE,,,,,
AHN,,,,,
SPLE,,,,,
NILE,,,,,
BDBP,,,,,
HSM,,,,,
DGLE,,,,,
SXP,,,,,
BQZ,,,,,
NFKB,,,,,
 , , ,,,
NFKB,0,NFK,,,
NFKB,,,,,
NFK,,,,,
 , , ,,,
SLGR,9.805532952,TSKG,,,
SLGR,,,,,
MUGN,,,,,
LXA,,,,,
SFR,,,,,
BOJ,,,,,
LPTA,,,,,
SPK,,,,,
BRNR,,,,,
BFD,,,,,
NAM,,,,,
BTZ,,,,,
NHK,,,,,
DJG,,,,,
BDT,,,,,
CGF,,,,,
SPGN,,,,,
TSKG,,,,,
 , , ,,,
TSKG,1.029848426,CKW,,,
TSKG,,,,,
NTSK,,,,,
PNT,,,,,
CHB,,,,,
DKM,,,,,
LHL,,,,,
CKW,,,,,
 , , ,,,
CKW,0,DBRG,,,
CKW,,,,,
DBRG,,,,,
 , , ,,,
RMR,1.928726376,KPV,,,
RMR,,,,,
PRM,,,,,
GWS,,,,,
KPV,,,,,
 , , ,,,
KPV,1.043666634,KGFE,,,
KPV,,,,,
ALJ,,,,,
